MouseName,MouseId,HumanName,HumanId,RatName,RatId,FlyName,FlyId,FishName,FishId,YeastName,YeastId,homologId,COSMIC,CGC,Study,PubMedId,Effect,CISAddress,Rank,Cancer,Studies
Stk40,74178,STK40,83931,Stk40,360230,NA,NA,stk40,564859,NA,NA,12542,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,4
Xpo6,74204,XPO6,23214,Xpo6,293476,NA,NA,xpo6,333980,NA,NA,12544,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,7:126101718-126200408,D,Liver Cancer,8
Xpo6,74204,XPO6,23214,Xpo6,293476,NA,NA,xpo6,333980,NA,NA,12544,TRUE,FALSE,Guo 2016-01,26676752,N/A,7:126101715-126200501,A,Blood Cancer,8
Xpo6,74204,XPO6,23214,Xpo6,293476,NA,NA,xpo6,333980,NA,NA,12544,TRUE,FALSE,Kodama 2016-01,27178121,N/A,7:126101715-126200501,D,Liver Cancer,8
Xpo6,74204,XPO6,23214,Xpo6,293476,NA,NA,xpo6,333980,NA,NA,12544,TRUE,FALSE,Morris 2016-01,27790711,N/A,7:126120786-126196786,D,Colorectal Cancer,8
Xpo6,74204,XPO6,23214,Xpo6,293476,NA,NA,xpo6,333980,NA,NA,12544,TRUE,FALSE,Rangel 2016-01,27849608,N/A,7:126101715-126200501,C,Breast Cancer,8
Xpo6,74204,XPO6,23214,Xpo6,293476,NA,NA,xpo6,333980,NA,NA,12544,TRUE,FALSE,Takeda 2015-02,25559195,N/A,7:126139434-126165838,B,Colorectal Cancer,8
Xpo6,74204,XPO6,23214,Xpo6,293476,NA,NA,xpo6,333980,NA,NA,12544,TRUE,FALSE,Takeda 2015-03,25559195,N/A,7:126139940-126161982,D,Colorectal Cancer,8
Xpo6,74204,XPO6,23214,Xpo6,293476,NA,NA,xpo6,333980,NA,NA,12544,TRUE,FALSE,Takeda 2016-01,27006499,Loss,7:126097847-126163759,B,Gastric Cancer,8
Mettl23,74319,METTL23,124512,Mettl23,287918,CG5013,41951,si:ch73-366l1.2,337849,NA,NA,12552,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,11:116843514-116849739,D,Liver Cancer,2
Mettl23,74319,METTL23,124512,Mettl23,287918,CG5013,41951,si:ch73-366l1.2,337849,NA,NA,12552,TRUE,FALSE,Guo 2016-01,26676752,N/A,11:116843278-116854263,D,Blood Cancer,2
Dnajc14,74330,DNAJC14,85406,Dnajc14,114481,NA,NA,LOC555824,555824,NA,NA,12553,TRUE,FALSE,Guo 2016-01,26676752,N/A,10:128805676-128819446,D,Blood Cancer,1
Tc2n,74413,TC2N,123036,Tc2n,500707,NA,NA,LOC101885722,101885722,NA,NA,12560,TRUE,FALSE,Perez Mancera 2012-01,22699621,N/A,12:101670467-101670467,D,Pancreatic Cancer,2
Tc2n,74413,TC2N,123036,Tc2n,500707,NA,NA,LOC101885722,101885722,NA,NA,12560,TRUE,FALSE,Perez Mancera 2012-02,22699621,N/A,12:101679720-101679720,D,Pancreatic Cancer,2
Pus10,74467,PUS10,150962,Pus10,305583,CG3709,33178,pus10,566689,NA,NA,12566,TRUE,FALSE,Guo 2016-01,26676752,N/A,11:23665674-23732876,C,Blood Cancer,1
Snx11,74479,SNX11,29916,Snx11,303493,NA,NA,NA,NA,NA,NA,12568,TRUE,FALSE,Guo 2016-01,26676752,N/A,11:96767555-96777559,D,Blood Cancer,2
Snx11,74479,SNX11,29916,Snx11,303493,NA,NA,NA,NA,NA,NA,12568,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Batf2,74481,BATF2,116071,Batf2,309178,NA,NA,NA,NA,NA,NA,12569,TRUE,FALSE,Guo 2016-01,26676752,N/A,19:6140983-6172476,D,Blood Cancer,2
Batf2,74481,BATF2,116071,Batf2,309178,NA,NA,NA,NA,NA,NA,12569,TRUE,FALSE,Xu 2017-01,28062688,Loss,19:6140983-6172476,N/A,Liver Cancer,2
Ppp4r4,74521,PPP4R4,57718,Ppp4r4,500711,NA,NA,ppp4r4,567930,NA,NA,12571,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,12:103613709-103613709,A,Liver Cancer,1
8430419L09Rik,74525,KIAA1467,57613,RGD1306151,362455,NA,NA,zgc:77415,324587,NA,NA,12572,FALSE,FALSE,Perez Mancera 2012-01,22699621,N/A,6:135202636-135202636,D,Pancreatic Cancer,2
8430419L09Rik,74525,KIAA1467,57613,RGD1306151,362455,NA,NA,zgc:77415,324587,NA,NA,12572,FALSE,FALSE,Perez Mancera 2012-02,22699621,N/A,6:135202144-135202144,D,Pancreatic Cancer,2
Mgme1,74528,MGME1,92667,Mgme1,296200,NA,NA,mgme1,494097,NA,NA,12573,TRUE,FALSE,Guo 2016-01,26676752,N/A,2:144270663-144281227,D,Blood Cancer,3
Mgme1,74528,MGME1,92667,Mgme1,296200,NA,NA,mgme1,494097,NA,NA,12573,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,3
Mgme1,74528,MGME1,92667,Mgme1,296200,NA,NA,mgme1,494097,NA,NA,12573,TRUE,FALSE,Morris 2016-01,27790711,N/A,2:144270663-144281227,A,Colorectal Cancer,3
Mau2,74549,MAU2,23383,Mau2,290668,CG4203,41830,mau2,794129,NA,NA,12574,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,8:70028085-70028085,D,Liver Cancer,8
Mau2,74549,MAU2,23383,Mau2,290668,CG4203,41830,mau2,794129,NA,NA,12574,TRUE,FALSE,Chen 2017-01,28251929,N/A,8:69994699-70203935,C,Breast Cancer,8
Mau2,74549,MAU2,23383,Mau2,290668,CG4203,41830,mau2,794129,NA,NA,12574,TRUE,FALSE,Guo 2016-01,26676752,N/A,8:70016123-70042734,D,Blood Cancer,8
Mau2,74549,MAU2,23383,Mau2,290668,CG4203,41830,mau2,794129,NA,NA,12574,TRUE,FALSE,Heltemes-Harris 2016-01,26500062,N/A,8:70016122-70042734,D,Blood Cancer,8
Mau2,74549,MAU2,23383,Mau2,290668,CG4203,41830,mau2,794129,NA,NA,12574,TRUE,FALSE,Kodama 2016-01,27178121,N/A,8:70016123-70042734,D,Liver Cancer,8
Mau2,74549,MAU2,23383,Mau2,290668,CG4203,41830,mau2,794129,NA,NA,12574,TRUE,FALSE,March 2011-01,22057237,N/A,8:69893921-70061087,C,Colorectal Cancer,8
Mau2,74549,MAU2,23383,Mau2,290668,CG4203,41830,mau2,794129,NA,NA,12574,TRUE,FALSE,Morris 2016-01,27790711,N/A,8:70016123-70042734,D,Colorectal Cancer,8
Mau2,74549,MAU2,23383,Mau2,290668,CG4203,41830,mau2,794129,NA,NA,12574,TRUE,FALSE,Rahrmann 2013-02,23685747,N/A,8:70016123-70042734,D,Nervous System Cancer,8
Fam84a,105005,FAM84A,151354,Fam84a,313969,NA,NA,fam84a,393590,NA,NA,12576,TRUE,FALSE,Wu 2012-01,22343890,N/A,12:14147599-14152038,N/A,Nervous System Cancer,1
Pomk,74653,POMK,84197,Pomk,306549,NA,NA,pomk,492773,NA,NA,12580,TRUE,FALSE,Takeda 2016-01,27006499,N/A,8:25980604-25994121,D,Gastric Cancer,1
Uhrf1bp1l,75089,UHRF1BP1L,23074,Uhrf1bp1l,363009,CG34126,318872,uhrf1bp1l,562208,NA,NA,12590,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,10:89781897-89781897,D,Liver Cancer,1
Tmem180,75146,TMEM180,79847,NA,NA,NA,NA,tmem180,494111,NA,NA,12592,FALSE,FALSE,Guo 2016-01,26676752,N/A,19:46341121-46375252,C,Blood Cancer,1
Bcdin3d,75284,BCDIN3D,144233,Bcdin3d,363001,CG11342,38538,LOC568375,568375,NA,NA,12594,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
4930550C14Rik,75311,C11orf65,160140,RGD1311251,315665,NA,NA,gb:co360592,558891,NA,NA,12595,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Pfn3,75477,PFN3,345456,Pfn3,685936,NA,NA,NA,NA,NA,NA,12603,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Ccdc101,75565,CCDC101,112869,Ccdc101,293488,Sgf29,37429,ccdc101,449813,NA,NA,12607,FALSE,FALSE,Guo 2016-01,26676752,N/A,7:126649309-126672925,D,Blood Cancer,1
Med25,75613,MED25,81857,Med25,292889,NA,NA,NA,NA,NA,NA,12614,TRUE,FALSE,Perez Mancera 2012-01,22699621,N/A,7:44876806-44876806,C,Pancreatic Cancer,1
Ssmem1,75647,SSMEM1,136263,Ssmem1,500068,NA,NA,NA,NA,NA,NA,12615,TRUE,FALSE,Wu 2012-01,22343890,N/A,6:30509849-30520254,N/A,Nervous System Cancer,1
Slc10a6,75750,SLC10A6,345274,Slc10a6,289459,NA,NA,NA,NA,NA,NA,12620,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Klf17,75753,KLF17,128209,Klf17,298449,NA,NA,NA,NA,NA,NA,12621,TRUE,FALSE,Heltemes-Harris 2016-01,26500062,N/A,4:117756658-117765666,C,Blood Cancer,1
9130401M01Rik,75758,C8orf76,84933,RGD1310852,314992,NA,NA,zgc:101716,492784,NA,NA,12622,TRUE,FALSE,Guo 2016-01,26676752,N/A,15:58022259-58034325,D,Blood Cancer,1
4930402H24Rik,228602,C20orf194,25943,RGD1565616,499891,NA,NA,si:ch211-194c3.5,556058,NA,NA,12623,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,2:130707852-130840110,C,Liver Cancer,4
4930402H24Rik,228602,C20orf194,25943,RGD1565616,499891,NA,NA,si:ch211-194c3.5,556058,NA,NA,12623,TRUE,FALSE,Guo 2016-01,26676752,N/A,2:130706200-130906406,A,Blood Cancer,4
4930402H24Rik,228602,C20orf194,25943,RGD1565616,499891,NA,NA,si:ch211-194c3.5,556058,NA,NA,12623,TRUE,FALSE,Perez Mancera 2012-01,22699621,N/A,2:130890735-130890735,A,Pancreatic Cancer,4
4930402H24Rik,228602,C20orf194,25943,RGD1565616,499891,NA,NA,si:ch211-194c3.5,556058,NA,NA,12623,TRUE,FALSE,Xu 2017-01,28062688,Loss,2:130706200-130906406,N/A,Liver Cancer,4
Epsti1,108670,EPSTI1,94240,Epsti1,498547,NA,NA,epsti1,101884931,NA,NA,12630,TRUE,FALSE,Guo 2016-01,26676752,N/A,14:77904239-78002656,B,Blood Cancer,1
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Bard-Chapeau 2014-01,24316982,N/A,14:56887793-56960349,B,Liver Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Guo 2016-01,26676752,N/A,14:56887795-56962579,B,Blood Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Keng 2013-01,22899566,N/A,14:56911763-56924763,D,Liver Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Kodama 2016-01,27178121,N/A,14:56887795-56962579,A,Liver Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Kodama 2016-02,27247392,N/A,14:56887795-56962579,C,Liver Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Koso 2012-02,23045694,N/A,14:56887794-56960349,D,Nervous System Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Mann 2012-01,22421440,Loss,14:56911401-56911401,D,Pancreatic Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Morris 2016-01,27790711,N/A,14:56722663-56960663,D,Colorectal Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Perez Mancera 2012-01,22699621,N/A,14:56936639-56936639,B,Pancreatic Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Perez Mancera 2012-02,22699621,N/A,14:56939529-56939529,B,Pancreatic Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Rahrmann 2013-01,23685747,N/A,14:56887794-56960349,C,Nervous System Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Rahrmann 2013-02,23685747,N/A,14:56887794-56960349,C,Nervous System Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Rangel 2016-01,27849608,N/A,14:56887795-56962579,C,Breast Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Takeda 2015-01,25559195,N/A,14:56901605-56921179,D,Colorectal Cancer,15
Zmym2,76007,ZMYM2,7750,Zmym2,305913,NA,NA,zmym2,570149,NA,NA,12631,TRUE,TRUE,Takeda 2016-01,27006499,Loss,14:56941539-56958817,C,Gastric Cancer,15
Ndfip2,76273,NDFIP2,54602,Ndfip2,361089,NA,NA,ndfip2,406656,NA,NA,12636,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,14:105271990-105271990,D,Liver Cancer,7
Ndfip2,76273,NDFIP2,54602,Ndfip2,361089,NA,NA,ndfip2,406656,NA,NA,12636,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,7
Ndfip2,76273,NDFIP2,54602,Ndfip2,361089,NA,NA,ndfip2,406656,NA,NA,12636,TRUE,FALSE,Morris 2016-01,27790711,N/A,14:105260883-105282883,D,Colorectal Cancer,7
Ndfip2,76273,NDFIP2,54602,Ndfip2,361089,NA,NA,ndfip2,406656,NA,NA,12636,TRUE,FALSE,Rahrmann 2013-02,23685747,N/A,14:105258711-105309298,D,Nervous System Cancer,7
Ndfip2,76273,NDFIP2,54602,Ndfip2,361089,NA,NA,ndfip2,406656,NA,NA,12636,TRUE,FALSE,Rangel 2016-01,27849608,N/A,14:105258573-105309298,D,Breast Cancer,7
Ndfip2,76273,NDFIP2,54602,Ndfip2,361089,NA,NA,ndfip2,406656,NA,NA,12636,TRUE,FALSE,Takeda 2015-01,25559195,N/A,14:105276180-105287356,D,Colorectal Cancer,7
Ndfip2,76273,NDFIP2,54602,Ndfip2,361089,NA,NA,ndfip2,406656,NA,NA,12636,TRUE,FALSE,Takeda 2015-03,25559195,N/A,14:105253383-105282722,B,Colorectal Cancer,7
Erp44,76299,ERP44,23071,Erp44,298066,CG9911,32588,erp44,393866,NA,NA,12638,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,4:48193330-48279589,C,Liver Cancer,9
Erp44,76299,ERP44,23071,Erp44,298066,CG9911,32588,erp44,393866,NA,NA,12638,TRUE,FALSE,Guo 2016-01,26676752,N/A,4:48193323-48279558,C,Blood Cancer,9
Erp44,76299,ERP44,23071,Erp44,298066,CG9911,32588,erp44,393866,NA,NA,12638,TRUE,FALSE,Kodama 2016-01,27178121,N/A,4:48193323-48279558,C,Liver Cancer,9
Erp44,76299,ERP44,23071,Erp44,298066,CG9911,32588,erp44,393866,NA,NA,12638,TRUE,FALSE,Morris 2016-01,27790711,N/A,4:48207328-48270328,D,Colorectal Cancer,9
Erp44,76299,ERP44,23071,Erp44,298066,CG9911,32588,erp44,393866,NA,NA,12638,TRUE,FALSE,Perez Mancera 2012-01,22699621,N/A,4:48253466-48253466,B,Pancreatic Cancer,9
Erp44,76299,ERP44,23071,Erp44,298066,CG9911,32588,erp44,393866,NA,NA,12638,TRUE,FALSE,Perez Mancera 2012-02,22699621,N/A,4:48259463-48259463,B,Pancreatic Cancer,9
Erp44,76299,ERP44,23071,Erp44,298066,CG9911,32588,erp44,393866,NA,NA,12638,TRUE,FALSE,Rahrmann 2013-01,23685747,N/A,4:48193323-48279558,C,Nervous System Cancer,9
Erp44,76299,ERP44,23071,Erp44,298066,CG9911,32588,erp44,393866,NA,NA,12638,TRUE,FALSE,Takeda 2015-02,25559195,N/A,4:48237504-48258090,D,Colorectal Cancer,9
Erp44,76299,ERP44,23071,Erp44,298066,CG9911,32588,erp44,393866,NA,NA,12638,TRUE,FALSE,Takeda 2016-01,27006499,Loss,4:48143825-48258290,A,Gastric Cancer,9
Sun5,76407,SUN5,140732,Sun5,296289,NA,NA,NA,NA,NA,NA,12640,TRUE,FALSE,Xu 2017-01,28062688,Loss,2:153856188-153871084,N/A,Liver Cancer,1
Il34,76527,IL34,146433,Il34,498951,NA,NA,NA,NA,NA,NA,12648,TRUE,FALSE,Guo 2016-01,26676752,N/A,8:110741829-110805924,C,Blood Cancer,2
Il34,76527,IL34,146433,Il34,498951,NA,NA,NA,NA,NA,NA,12648,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Tmem101,76547,TMEM101,84336,Tmem101,303564,NA,NA,LOC572154,572154,NA,NA,12649,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,11:102152546-102156407,C,Liver Cancer,3
Tmem101,76547,TMEM101,84336,Tmem101,303564,NA,NA,LOC572154,572154,NA,NA,12649,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,3
Tmem101,76547,TMEM101,84336,Tmem101,303564,NA,NA,LOC572154,572154,NA,NA,12649,TRUE,FALSE,Morris 2016-01,27790711,N/A,11:102152546-102156404,A,Colorectal Cancer,3
Flywch2,76917,FLYWCH2,114984,Flywch2,100910745,NA,NA,NA,NA,NA,NA,12664,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Crebrf,77128,CREBRF,153222,Crebrf,303016,NA,NA,crebrf,100149876,NA,NA,12672,TRUE,FALSE,Guo 2016-01,26676752,N/A,17:26715650-26776635,C,Blood Cancer,3
Crebrf,77128,CREBRF,153222,Crebrf,303016,NA,NA,crebrf,100149876,NA,NA,12672,TRUE,FALSE,Rahrmann 2013-01,23685747,N/A,17:26715650-26776635,D,Nervous System Cancer,3
Crebrf,77128,CREBRF,153222,Crebrf,303016,NA,NA,crebrf,100149876,NA,NA,12672,TRUE,FALSE,Rahrmann 2013-02,23685747,N/A,17:26715650-26776635,D,Nervous System Cancer,3
Tmem116,77462,TMEM116,89894,Tmem116,690442,NA,NA,si:ch211-157p22.10,100003849,NA,NA,12676,TRUE,FALSE,Guo 2016-01,26676752,N/A,5:121451893-121524183,D,Blood Cancer,1
Ermn,77767,ERMN,57471,Ermn,295619,NA,NA,NA,NA,NA,NA,12683,TRUE,FALSE,Guo 2016-01,26676752,N/A,2:58045113-58052864,D,Blood Cancer,1
Cdkn2aipnl,52626,CDKN2AIPNL,91368,Cdkn2aipnl,287278,NA,NA,cdkn2aipnl,450034,NA,NA,12684,TRUE,FALSE,Guo 2016-01,26676752,N/A,11:51967661-51977334,D,Blood Cancer,2
Cdkn2aipnl,52626,CDKN2AIPNL,91368,Cdkn2aipnl,287278,NA,NA,cdkn2aipnl,450034,NA,NA,12684,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Lrrc42,77809,LRRC42,115353,Lrrc42,298309,NA,NA,lrrc42,326793,NA,NA,12685,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,4:107237029-107237029,D,Liver Cancer,2
Lrrc42,77809,LRRC42,115353,Lrrc42,298309,NA,NA,lrrc42,326793,NA,NA,12685,TRUE,FALSE,Guo 2016-01,26676752,N/A,4:107233514-107253532,D,Blood Cancer,2
Creb3l4,78284,CREB3L4,148327,Creb3l4,310616,NA,NA,LOC100333318,100333318,NA,NA,12693,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Arhgap10,78514,ARHGAP10,79658,Arhgap10,688429,NA,NA,arhgap10,692277,NA,NA,12695,TRUE,FALSE,Guo 2016-01,26676752,N/A,8:77250366-77517953,C,Blood Cancer,1
Stpg1,78806,STPG1,90529,Stpg1,500566,NA,NA,stpg1,100002345,NA,NA,12705,TRUE,FALSE,Guo 2016-01,26676752,N/A,4:135494790-135537803,D,Blood Cancer,2
Stpg1,78806,STPG1,90529,Stpg1,500566,NA,NA,stpg1,100002345,NA,NA,12705,TRUE,FALSE,Xu 2017-01,28062688,Loss,4:135494790-135537803,N/A,Liver Cancer,2
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Chen 2017-01,28251929,N/A,11:3139793-3261883,C,Breast Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Giotopoulos 2016-01,26304963,N/A,11:3147723-3198886,A,Blood Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Giotopoulos 2016-02,26304963,N/A,11:3146772-3186256,A,Blood Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Guo 2016-01,26676752,N/A,11:3131850-3193463,D,Blood Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Heltemes-Harris 2016-01,26500062,N/A,11:3131849-3193463,B,Blood Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Keng 2009-01,19234449,Loss,11:3146716-3236224,B,Liver Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Kodama 2016-01,27178121,N/A,11:3131850-3193463,A,Liver Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Koudijis 2011-01,21852388,N/A,11:3138998-3204998,C,Blood Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Lastowska 2013-01,24252690,Loss,11:3142958-3193907,D,Nervous System Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,March 2011-01,22057237,N/A,,A,Colorectal Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Morris 2016-01,27790711,N/A,11:3131850-3193463,C,Colorectal Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,O'Donnell 2012-01,22556267,N/A,11:3131850-3193463,B,Liver Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Quintana 2012-01,22832494,N/A,11:3131850-3193463,D,Skin Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Starr 2009-01,19251594,Loss,11:3134432-3191596,B,Colorectal Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Starr 2011-01,21436051,Loss,11:3104740-3279856,A,Colorectal Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Takeda 2015-01,25559195,N/A,11:3129515-3207086,A,Colorectal Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Takeda 2015-02,25559195,N/A,11:3135415-3217347,A,Colorectal Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Takeda 2015-03,25559195,N/A,11:3124895-3208275,A,Colorectal Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Takeda 2016-01,27006499,Loss,11:3127648-3216866,A,Gastric Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Van der Weyden 2011-01,21628403,N/A,11:3169895-3169895,B,Blood Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Van der Weyden 2013-02,22370638,N/A,11:3132856-3159198,D,Blood Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Wong 2014-01,24316979,N/A,11:3176170-3176170,B,Blood Cancer,23
Sfi1,78887,SFI1,9814,Sfi1,305467,NA,NA,sfi1,560147,NA,NA,12707,TRUE,FALSE,Wu 2012-02,22343890,N/A,11:3131850-3193463,N/A,Nervous System Cancer,23
Fbxo34,78938,FBXO34,55030,Fbxo34,305830,NA,NA,si:ch73-132g21.5,323474,NA,NA,12713,TRUE,FALSE,Bard-Chapeau 2014-01,24316982,N/A,14:47472560-47531962,C,Liver Cancer,2
Fbxo34,78938,FBXO34,55030,Fbxo34,305830,NA,NA,si:ch73-132g21.5,323474,NA,NA,12713,TRUE,FALSE,Kodama 2016-01,27178121,N/A,14:47472561-47531962,D,Liver Cancer,2
Cdk5rap3,80280,CDK5RAP3,80279,Cdk5rap3,80278,CG30291,246534,cdk5rap3,415195,NA,NA,12718,TRUE,FALSE,Guo 2016-01,26676752,N/A,11:96907426-96916496,D,Blood Cancer,2
Cdk5rap3,80280,CDK5RAP3,80279,Cdk5rap3,80278,CG30291,246534,cdk5rap3,415195,NA,NA,12718,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Nus1,52014,NUS1,116150,Nus1,294400,NA,NA,nus1,436629,NA,NA,12719,TRUE,FALSE,Kodama 2016-01,27178121,N/A,10:52417547-52440192,D,Liver Cancer,2
Nus1,52014,NUS1,116150,Nus1,294400,NA,NA,nus1,436629,NA,NA,12719,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,2
Parp9,80285,PARP9,83666,Parp9,303905,NA,NA,si:ch211-219a4.6,799852,NA,NA,12720,TRUE,FALSE,Guo 2016-01,26676752,N/A,16:35938470-35972605,D,Blood Cancer,1
Lysmd3,80289,LYSMD3,116068,Lysmd3,315923,NA,NA,lysmd3,415194,NA,NA,12722,TRUE,FALSE,Wu 2012-01,22343890,N/A,13:81657806-81671888,N/A,Nervous System Cancer,1
Rilpl2,80291,RILPL2,196383,Rilpl2,288652,NA,NA,rilpl2,100004718,NA,NA,12723,TRUE,FALSE,March 2011-01,22057237,N/A,,N/A,Colorectal Cancer,1
Gli2,14633,GLI2,2736,Gli2,304729,NA,NA,gli2a,30154,NA,NA,12725,TRUE,FALSE,Guo 2016-01,26676752,N/A,1:118834132-119053619,D,Blood Cancer,2
Gli2,14633,GLI2,2736,Gli2,304729,NA,NA,gli2a,30154,NA,NA,12725,TRUE,FALSE,Xu 2017-01,28062688,Loss,1:118834132-119053619,N/A,Liver Cancer,2
